"","nationality","tags","score","content","content_detail"
"962","Malaysia","<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","6.7","¡°House keeping not so good.¡±","<U+B209>House keeping not so good. The rooms are not cleaned well.Stayed in January 2017"
"963","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.5","¡°Quietness and location¡±","<U+B209>Staff<U+B207>Quietness and locationStayed in February 2017"
"964","Malaysia","<U+2022> Family with young children<U+2022> Triple Room<U+2022> Stayed 3 nights","9.2","¡°roof top swimming pool and the nice view.¡±","<U+B209>not much vegeterian stalls nearby<U+B207>roof top swimming pool and the nice view. The security is good and transportation is convenience.Stayed in February 2017"
"965","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.5","¡°Great location, car park, bed is clean, breakfast is also great.¡±","<U+B207>The family room is too small. Not worth compared to the money we've spend.Stayed in January 2017"
"966","South Africa","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Queen Room<U+2022> Stayed 2 nights","9.6","¡°Good hotel, great location and great value for money¡±","<U+B209>There are three lifts and one was out of order when we were checking out. It took really long to get a lift. I sent a message with booking.com to the hotel to request that they make my husband's birthday special and nothing was done. I then requested a cake and was told that I need to make the request three days in advance and they asked if I'd like a slice of cake for S$9. I declined that offer as I was very disappointed<U+B207>This hotel is perfectly located close to the Nicol highway mrt so we were able to get to all the touristy places with ease. They allowed us early check in as our flight arrived really early and we were suffering from jet lag. They made up the sleeper couch as a second bed for our daughter. The room was clean and there were great views of the city and the bay. Shops are close by for cheap food.Stayed in February 2017"
"967","Thailand","<U+2022> Group<U+2022> Superior Twin Room<U+2022> Stayed 2 nights","8.8","¡°Very good hotel¡±","<U+B209>Breakfast not included in the price<U+B207>Very good hotelStayed in February 2017"
"968","Malaysia","<U+2022> Leisure trip<U+2022> Group<U+2022> Triple Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","9.2","¡°Nice hotel ! Almost worry free¡±","<U+B209>Nice to have a shampoo in the bathroom & the dispenser for the body foam is difficult to operate<U+B207>Like the location opposite a food court, the reception look good & modern. Easy accessibility to the mrt station!Stayed in February 2017"
"969","Austria","<U+2022> Leisure trip<U+2022> Couple<U+2022> Family Room<U+2022> Stayed 4 nights","8.8","¡°very good located, pool is excelent after a sightseeing tour.¡±","<U+B209>price of breakfest.<U+B207>very good located, pool is excelent after a sightseeing tour.Stayed in February 2017"
"970","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Triple Room<U+2022> Stayed 3 nights","9.6","¡°to sick to eat spent my 3 days stay in bed¡±","<U+B209>Nothing to complain about<U+B207>to sick to eat spent my 3 days stay in bedStayed in February 2017"
"971","Thailand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","9.6","¡°Excellent location with the family and cheap food stalls nearby¡±","<U+B209>Room wasn't ready when we arrived with the family at 14:30pm.<U+B207>Great location and breakfast was excellent.Stayed in February 2017"
"972","Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","9.2","¡°Our 5days home in SG¡±","<U+B209>The room is a bit small but clean and comfy so I cannot complain much. Food is pricey. I didn't see security guards at the hotel entrance. No bellhopper to assist with the luggages.<U+B207>The accessibility of the hotel. 5mins. away from the mrt nicholl hway station. One station away from singapore flyer & merlion park. The front desk staff are helpful. Housekeeping staff are very prompt. Clean rooms with carpeted floor. Generous water refill daily. Good food.Stayed in February 2017"
"973","India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Twin Room<U+2022> Stayed 1 night","7.1","¡°FOOD¡±","<U+B209>STAFF INTERACTION<U+B207>FOODStayed in February 2017"
"974","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Twin Room<U+2022> Stayed 2 nights","8.8","¡°safe easier to get to¡±","<U+B209>safe easier to get toStayed in February 2017"
"975","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile","4.6","¡°Not value for money¡±","<U+B209>LocationRestaurants near the hotelBed sheets not changed<U+B207>PoolStayed in February 2017"
"976","Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Family Room<U+2022> Stayed 1 night","7.9","¡°Room quite spacious with sofa.¡±","<U+B209>No easy place to put the luggage. Thai mall and arab quarter nearby but slightly away from the centre of things.<U+B207>Room quite spacious with sofa.  Clean and good value for  money.  Easy to pick-up a taxi from the road outside.Stayed in February 2017"
"977","China","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°googd¡±","<U+B209>wifi no use<U+B207>googdStayed in January 2017"
"978","United Kingdom","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","7.9","¡°Short business trip to Singapore¡±","<U+B209>Breakfast could have been hotter<U+B207>Great cleaning service and generally very friendly staffStayed in February 2017"
"979","Denmark","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","7.5","¡°New hotel with good facillities.¡±","<U+B209>The room was very small - almost no place for our suitcase. There was a bad smell in the bathroom. Hotel mostly suited for business travel/ short stays.<U+B207>New hotel with good facillities. Location offers easy access to exploring the city.Stayed in February 2017"
"980","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 3 nights","8.8","¡°Enjoyable visit¡±","<U+B209>The lifts were slow when busy, but on the whole very good.<U+B207>staff were excellent, and the location was good, close too the tube station. Also a dip in the roof top pool was good after a hot day sight seeing.Stayed in February 2017"
"981","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 5 nights","10","¡°Quality and comfort high level as expected.¡±","<U+B209>Not enough elevators for 300 rooms (there are only three)<U+B207>Choice of pillows (soft or hard), very quiet, close to MRT station, usual Premier Inn standard, friendly efficient staff.Stayed in February 2017"
"982","United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","7.9","¡°Good budget option¡±","<U+B209>A large party arrived whilst we were staying which meant the breakfast buffet became a little sparse!!<U+B207>Good value for money for SingaporeStayed in February 2017"
"983","France","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","4.6","¡°Limited¡±","<U+B209>We booked a room for 4 but it looked like a single room, we only had a narrow space for all luggages. In addition, there are only 2 pairs of shoes for all, there are no place for our own shoes, we had to keep them all in our luggages.  Breakfast was too simple, not deserve to 19$.Stayed in February 2017"
"984","South Korea","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Queen Room<U+2022> Stayed 2 nights","7.5","¡°Really Disappointing service from a promising facility¡±","<U+B209>For such a great physical facility the customer service is really a let down. Staff always seemed distracted and when they did assist with a simple request, it seemed like such an effort, except for one lovely lady who really stood out on my last day (I wish I had remembered to take her name.) I arrived in the evening for my stay just after midnight and no one assisted me with my bags so I struggled to my room. They didn't even offer or say sorry no one is available.  On arrival they hadn't deducted my payment (as all the other booking.com hotels usually do) as they were trying to add an additional $100 SGD as a security deposit which I was told was in case I ate at the restaurant which I had no intention of doing. It wasn't an issue of me not having the money. I use a separate debit card when I travel for all my accommodation and tour costs to come off of so I transfer money to it based on the invoices costs. I had allocated for  the Singapore system of adding hotel taxes etc. I just wish they had communicated this prior to my arrival so that I could have planned accordingly or transferred money across the day before. Also no free breakfasts or any added value. Advice: Get a service offering to match your promising facility and learn to go the extra mile and communicate any possible causes for inconvenience beforehand!!!<U+B207>Given the high cost of accommodation in Singapore the Premier Inn offers a good price for a great facility. The hotel is new so everything is still in good condition. The room was great with a big comfortable bed. The bathroom could have been bigger but given that it is Singapore I guess it was OK. It is also conveniently located about 5 minutes from the subway and a short ride from the Marina Bay hotspot area.Stayed in January 2017"
"985","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Triple Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Come back again¡±","<U+B207>LocationStayed in February 2017"
"986","Brunei Darussalam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°good location as we came by coach which stopped at Golden...¡±","<U+B209>none<U+B207>good location as we came by coach which stopped at Golden Mile Complex nearby, and then to go around SG the MRT is just walking distance from the hotel. There's also a mosque nearby.Stayed in February 2017"
"987","India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Triple Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","3.3","¡°No value for money¡±","<U+B209>Services<U+B207>Location. OnlyStayed in February 2017"
