"","nationality","tags","score","content","content_detail"
"826","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 2 nights","10","¡°This is an excellent hotel with every facility and...¡±","<U+B207>This is an excellent hotel with every facility and hospitality is first rate. Located at airport with easy metro access to City. Even after checkout the lounge and pool are available prior to your flight.Stayed in May 2017"
"827","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Ideal transit stop¡±","<U+B209>Nothing <U+B207>Proximity to Terminal 3Stayed in June 2017"
"828","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Excellent omelette and buffet but very expensive¡±","<U+B207>Excellent omelette and buffet but very expensiveStayed in June 2017"
"829","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Excellent stay, clean, friendly staff.¡±","<U+B209>Nothing.<U+B207>We stayed overnight from our trip from London and left for Bali the following day.Convenient after a long flight of 13 hours, done this before, to get a good nigh's sleep before onward journey.Stayed in June 2017"
"830","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°Long way to the room!¡±","<U+B209>Long way to the room!Stayed in June 2017"
"831","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Location,location,location¡±","<U+B209>Perhaps better signposting as to getting back to the terminal. But really nothing to dislike about the hotel!<U+B207>Room was nicely appointed and king size bed was very comfy. Tried room service for dinner and it was excellent. Ease of accessing my ongoing flight was amazing. Would certainly recommend this hotel if you have a short stop over and would like to get a few hours sleep and freshen up before your next flight. Staff were most pleasant and accommodating.Stayed in May 2017"
"832","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Better than hanging around airport lounges¡±","<U+B209>The extra charges that I was not aware of.<U+B207>The location at the airport was great. The room very comfortable. While we did not use it there was a great pool available.Stayed in June 2017"
"833","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°A place with great view and relaxing.¡±","<U+B207>A place with great view and relaxing. Stayed in May 2017"
"834","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Comfy, luxurious, easy to find and perfect for recovering from jet-lag!¡±","<U+B209>Nothing really, we never bother staying at such expensive hotels but we were really impressed and felt we got value for money<U+B207>The bed was extra comfy, the bath was huge (big enough for two of us), the breakfast selection was fantastic.The black-out blinds were phenomenal as was the sound proofing, we didn't hear anything from the outside room.Stayed in June 2017"
"835","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°great airort hotel¡±","<U+B207>the poollocationStayed in May 2017"
"836","USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.2","¡°Wonderful overnight stay in a hotel inside terminal 3.¡±","<U+B209>Common areas have dim lighting.  Difficult to see at times.<U+B207>Room ample size considering this is in Singapore.  Modern and very comfortable room.  Bed exception.   Right inside terminal 3 of the airport.  Location is convenient to catch an early flight.  Superior to hotels located in airports in other cities.  Highly recommend it.Stayed in June 2017"
"837","United Arab Emirates","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°There was some construction happening in a nearby part of...¡±","<U+B209>There was some construction happening in a nearby part of the airport that was audible. Worth asking for a room that faces away if trying to sleep during the day between overnight flights.Stayed in May 2017"
"838","Singapore","<U+2022> Business trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Convenient but no better choice¡±","<U+B209>Aircond is blazing to bed!!Every time I have to ask to block with tape<U+B207>Close and convenience to airportStayed in June 2017"
"839","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°Stopover Hotel - long walk from plane to reception.¡±","<U+B209>Bad advice at check in. Only took 10 mins to clear immigration not 1 hr 30 as told, so used room for only 3 hours of a 6 hour stopover. Difficult to find Hotel signs after leaving plane.<U+B207>Nice room with good facilities.Stayed in June 2017"
"840","New Zealand","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Ok for a stopover¡±","<U+B209>Expensive Service in lounge restaurant very poor<U+B207>Close to airportStayed in June 2017"
"841","Australia","<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Perfect Layover Hotel¡±","<U+B209>Gym was on the small side, buffet breakfast was average.<U+B207>Perfect for Transit layovers - also convenient for Changi Business Park - but nothing other than the Airport within walking distance.Stayed in June 2017"
"842","Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Room is big and nice.¡±","<U+B209>Nothing<U+B207>Room is big and nice. Direct at airport.Stayed in June 2017"
"843","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","7.9","¡°we were only there for one night and arrived pretty late in...¡±","<U+B207>we were only there for one night and arrived pretty late in the evening -ate dinner and went to bed so we cannot assess hotel accuratelyStayed in May 2017"
"844","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Very pleasant hotel for weary traveller.¡±","<U+B207>Very pleasant hotel for weary traveller.Stayed in June 2017"
"845","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°The bed and bathtub¡±","<U+B209>-<U+B207>The bed and bathtubStayed in June 2017"
"846","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Convenient¡±","<U+B209>Club lounge. Staff waited to be asked for a drink. Were not proactive<U+B207>Pool areaStayed in May 2017"
"847","South Africa","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Perfect Stopover !¡±","<U+B207>Very comfortable Bed, great pool, and easy access to MRT if you feel like going into the city.Hassle free, staff went out of their way to accommodate our early arrival.Stayed in June 2017"
"848","","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","8.3","¡°The hotel was really good however I feel the dinner and...¡±","<U+B207>The hotel was really good however I feel the dinner and breakfast buffets were a let down they could have had more choice and when I tried to go to the dinner buffet at 6pm when it opened they tried to turn me away saying that they were full and clearly were not I had to argue with them to get a seat!Stayed in June 2017"
"849","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Facilities¡±","<U+B207>FacilitiesQuietFriendlyHelpfulMassageGymStayed in May 2017"
"850","Ireland","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Comfort, convenience, great staff.¡±","<U+B209>N/A<U+B207>Room was fantastic. Bed very comfortable. Everything you would need in a room was thought of.Stayed in June 2017"
"851","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.3","¡°Nice Hotel with direct access to Airport¡±","<U+B209>Expensive<U+B207>Nice pool. Direct access to AIRPORT. Very modern styling. Good room. No View.Good breakfast.Stayed in June 2017"
"852","USA","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Perfect layover hotel¡±","<U+B209>All about transportation... not the hotel: Not all taxis from the city drop you off at the hotel; some driver drop you off at Terminal 3 departure area. No biggie. My suggestion: take the elevator to level -2 and walk through the shops before taking another elevator up to level 2 for the hotel.If you take a taxi note that they charge +25% of regular rate starting at 6pm and +50% of regular rate after midnight... until 6am I think. And there are several airport and downtown (ERP) fees. From hotel to Raffles Hotel it was about S$30 at 7pm and back S$22 at 11pm.<U+B207>This hotel is perfect for a layover. Super easy access from Level 2 in Terminal 3. This means (a) you can take the train from Terminal 2 and the hotel entrance is just around the corner and well visible; and (b) that you can walk over from Terminal 2 (tunnel or bridge) and you end up at an elevator that you can take to level 2 dropping you off a few meters from the hotel entrance.Great breakfast buffet and very comfortable rooms with big bathtubs. You can see the TV from the tub... just in case you need another reason to soak longer.Stayed in May 2017"
"853","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Excellent location for overnight stop¡±","<U+B207>Excellent location for overnight stopStayed in June 2017"
"854","Australia","<U+2022> Business trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Best Airport Hotel¡±","<U+B209>Nothing!<U+B207>Reception efficient and very friendly. Concierge equally helpful.Stayed in June 2017"
"855","Canada","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°great place to stay at the airport¡±","<U+B209>can't use the pool, there was a thunderstorm looming all day. Gymm is nice, and air-con.....<U+B207>Right in the terminal, so easy to get toStayed in May 2017"
"856","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 1 night","9.6","¡°Great Hotel¡±","<U+B209>Cannot think of anything at this time<U+B207>Very good hotel. Staff very efficient, always available to help you.  Rooms very clean and comfortable, food good, swimming pool greatStayed in May 2017"
"857","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°My rings were stolen by a staff member.¡±","<U+B209>My rings were stolen by a staff member. It is in the hands of the authoritiesStayed in June 2017"
"858","New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Plane to pool in 30 minutes!¡±","<U+B209>The a Travel Buddy in my room was flat out of power!<U+B207>I landed at 7pm and felt ill and ached after a very crowded very hot New Zealand to Singapore trip. Had just carry on luggage so went straight to the terrifically swift and expert immigration counter.  A three minute stroll to hotel reception and I was in my beautiful room by 7.25pm and in the most beautiful hotel pool in all the world by 7.30pm.  Travel does not get better than that!Stayed in May 2017"
"859","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.4","¡°The room have dust when we lay down on the bed .¡±","<U+B209>The room have dust when we lay down on the bed . We wait for the room 1 hours for remove the alchohol .Stayed in May 2017"
