"","nationality","tags","score","content","content_detail"
"990","Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","4.6","¡°Not a beach resort although it is called so¡±","<U+B198>Although it is called a Resort, but the hotel is not like those kinds of beach resort in most of the tourists mind.  The view of the room is not good.  You can hear hammer banging noise for the room is too near the wood-working room.  The breakfast is fair, the room not clean, and most of all, after you take a shower in the bath room, the water will leak out the showering area and so the toilet floor will be wet.There is no comb in the room, and you have to ask the reception to get a comb for you.  Why? A comb is not that expensive!<U+B200>There are squirrels and a lizard walking around you when you are having the breakfast.  Most of the kids like that.The location is good.  It is near the Beach Station of Sentosa Express.  And there is a free tram from the Beach Station to the Siloso Beach Resort station (only 2 stations actually).  You can also walk there on foot.It is near the Siloso Beach.Stayed in August 2016"
"991","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.3","¡°Disappointing¡±","<U+B198>We were disappointed with the lack of attention to detail.We appreciate that there is an Eco thing going on but I don't think that means that it should he shabby. It wasn't unclean but things like ripped duvet covers, worn carpets,dirty glass and clutter piled up around the site showed a lack of pride.We didn't expect it to be 5 star but expected better. Also if your not really into the Disney type of family holiday fun then you might be better with a city hotel. It was quite a journey every time to the city although the Singapore metro pass was great value.The hotel offers a free shuttle to the  monorail station but NOT if you have large suitcases. Taxi to Vivocity(MRT) was reasonable though.<U+B200>The Eco concept is admirable . The pool area is natural with a Rainforest feel and it was a pleasant way to cool down,as very hot in August!liked the flaura and fauna.Stayed in August 2016"
"992","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.9","¡°location and swimming pool was good¡±","<U+B200>location and swimming pool was goodStayed in August 2016"
"993","USA","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 7 nights","9.2","¡°Great for vacation, but not for a business traveller¡±","<U+B198>NO wifi in the room makes it pretty hard to succeed here for a business traveller.<U+B200>The pools were amazing and the technology used to conserve energy and water were really outstanding.Stayed in August 2016"
"994","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","7.1","¡°Stay-cation for Family with Toddlers¡±","<U+B200>- Availability of baby cot at no additional charge- Proximity of hotel to beach, tram stop and other amenities - Free parking for guestsStayed in August 2016"
"995","Spain","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights","5.0","¡°Location if you want to stay on Sentosa Island¡±","<U+B198>Breakfast averageRooms were just about acceptableThe complex is dated and needs a refurb<U+B200>Location if you want to stay on Sentosa IslandStayed in July 2016"
"996","United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with older children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.2","¡°Excellent getaway from Singapore city!¡±","<U+B198>In need of new towels and linen<U+B200>Stunning swimming pool, excellent location and very peaceful!Stayed in August 2016"
"997","South Africa","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","6.7","¡°Holiday at Sentosa¡±","<U+B198>Furniture basic. Wi fi only at pool and open air dining.<U+B200>Location, swimming poolStayed in August 2016"
"998","Vietnam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","3.3","¡°Lots of potential but lacking a sense of pride¡±","<U+B198>Staff and premisis, rooms etc very tired ...need a little attention and pride<U+B200>Lovely locationStayed in August 2016"
"999","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.3","¡°A quite place to stay if you really need rest except when you are staying near to the pool side.¡±","<U+B198>Few selection of food. No other exciting foods to eat like Singapore delicacies.<U+B200>Croissants are perfectly baked.Stayed in August 2016"
"1000","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","6.3","¡°Budget holiday with not much fancy¡±","<U+B198>The ambience do not add to the holiday mode e.g building colour, gardens not maintained, loud music  from the beach.  Cleanliness is not good.  Restaurant is ordinary.<U+B200>Location is convenient and closer to the transport at Sentosa.Stayed in August 2016"
"1001","China","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°All good¡±","<U+B198>None<U+B200>All goodStayed in July 2016"
"1002","China","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°I like this hotel! ¡±","<U+B198>Not a lot<U+B200>All goodStayed in July 2016"
"1003","China","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Very pleasant stay  ¡±","<U+B198>If provide hanging rope for cloth, will be perfect<U+B200>Really Nice Location, beach railway just in front of the hotel. Super nice Eco-friendly environment. Good breakfast.Not humid as someone claims.Hotel provide washing machine and dry machine.Nice pool, children must love it. Stayed in July 2016"
"1004","United Kingdom","<U+2022> Leisure trip<U+2022> Family with older children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","9.2","¡°Loved the location easy to get around the resort.¡±","<U+B198>The rooms were very basic and the cleanliness was very poor. There were dust and cobwebs in the room. There were ants in the bathroom and table tops.<U+B200>Loved the location easy to get around the resort. Excellent spring water pool set in beautiful landscape. Good choice of food for breakfast. A very good stay.Stayed in August 2016"
"1005","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Hope to get discounts on the future visits and hope to see the improved cleanliness¡±","<U+B198>Cleanliness of the room Has to improve esp on the floorMy first visit I was staying at the ground floorThe floor was very dusty and stickyToilet was smellyPls do your best to improve this<U+B200>My checking in with 2 very young grandsons,4&1and I was given a room that is right in front of the pool in which was super convenient for usAnd on the checking out morning i called up to extend to 1pm Chk out as my grandson still Wanted to play in the pool and without hesitation the staff politely said' happy National Day.. Yes it's ok to Chk out at 1.Thumbs up for the service!!This is my 2nd visitStayed in August 2016"
"1006","China","<U+2022> Leisure trip<U+2022> Family with older children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°nice place¡±","<U+B200>Very good resort for short stay vacation Fantastic outside pool with spring water Siloso Beach is just against the 1st floor of Caf<U+00C3><U+00A9> Stayed in August 2016"
"1007","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights","9.2","¡°The rooms were very nice.¡±","<U+B198>Not much variety at breakfast. But what was offered was yummy.<U+B200>The rooms were very nice. Great view over the beach. Pool is great- two little water slides were fun for young kids. Staff helpful- happy to let us swim while we waited to check in.Stayed in August 2016"
"1008","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","6.7","¡°Nice hotel staff¡±","<U+B198>The room is too wet and humid<U+B200>The hotel staff upgrade my rooms from ground level to level 5 where has a pool.Stayed in August 2016"
"1009","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°The location bec is next to the wavehouse¡±","<U+B198>The aircon in the room was very noisy . The sink area has lot of ants and the table in the room too.<U+B200>The location bec is next to the wavehouseStayed in August 2016"
"1010","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°The staff was very friendly n helpful.¡±","<U+B198>The smell of the corridor, kinda soggy smell? I think its the rubbery flooring...<U+B200>The staff was very friendly n helpful. Location was the best.Stayed in August 2016"
"1011","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","5.4","¡°Over priced for the age of the resort.¡±","<U+B198>Over priced for the age of the resort.Stayed in August 2016"
"1012","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°It's okay¡±","<U+B198>Reception staff was not so welcoming , can be more courtesy<U+B200>Nature surroundingStayed in August 2016"
"1013","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.3","¡°Beautiful pool,  everything else was less than impressive¡±","<U+B198>The room looked like it was missing furniture,  there was no table.  The breakfast was disappointing.  The croissants were good but other guests took plates of them and then wasted them and no more were made.  The price was much too high for what was offered<U+B200>The pool,  parking,  eco-friendly natureStayed in August 2016"
"1014","Czech Republic","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights","8.8","¡°Nice resort in nice place.. Only internet connection in hotel was our nightmare..¡±","<U+B198>- internet connection- working sometimes and only in two place.. !!!- room was clean, only glasses and mirrors wern<U+00C2>¡ät<U+B200>- nice, relaxing, comfortable resort..- pool - gardenStayed in August 2016"
