"","nationality","tags","score","content","content_detail"
"977","Qatar","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Sky View<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","6.3","¡°Overly expensive and had to pay additional charges for my child.... after I booked a family room and¡±","<U+B209>Check in and unfriendly staff<U+B207>LocationStayed in September 2017"
"978","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 3 nights","9.6","¡°Wonderful hotel with an awe inspiring pool. Treat yourself to a stay.¡±","<U+B209>Our only suggestion (not a dislike) would be to introduce one of the restaurants within MBS with an ""all day breakfast"" option 7 days a week. We arrived (as many do) from a long haul midweek flight and jet lag meant we missed the breakfast cut off at 10.30 am.<U+B207>The pool of course was magnificent, however we were impressed with the staff, all were very professional, friendly and approachable.  Our dinner at Adrift was fabulous, both the staff and the food were outstanding.Stayed in September 2017"
"979","New Zealand","<U+2022> Business trip<U+2022> Couple<U+2022> Deluxe King Sky View<U+2022> Stayed 1 night","6.7","¡°Good special experience!¡±","<U+B209>Too many people in the pool!<U+B207>Great Sky views, nice breakfast!Stayed in September 2017"
"980","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Amazing pool¡±","<U+B209>Check-out time is 11am, not 12pm, a bit earlier than expected.<U+B207>Close to all attractions around marina bay and singapore river. Amazing pool, good food too.Stayed in September 2017"
"981","USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Can't wait to go back!¡±","<U+B207>Great location. Subway station inside the hotel complex very convenient. Great staff and nice rooms with nice views. Great infinitti pool.Stayed in September 2017"
"982","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Room<U+2022> Stayed 1 night","6.3","¡°overall not a bad place to stay.¡±","<U+B209>checking in process at the hotel was not very good queued for ages<U+B207>booking in process at hotel took a long time, no room ready upon arrival even though i had emailed the hotel when i booked to say we would be arriving early.the price i was quoted was totally different to what i paid, the hotel seemed to charge me a lot more, even with the taxes it was over and above.Stayed in September 2017"
"983","South Korea","<U+2022> Leisure trip<U+2022> Group<U+2022> The Club Room King City View<U+2022> Stayed 1 night","5.0","¡°1. Items were missing in the refregirator¡±","<U+B209>1. Items were missing in the refregirator- When I first get in to the room and open the bar, i found that 2 items were missing ; diet coke and chip.I called room service for it and asked them to check about it.They said they will be in 30 min but no one was came until my check out.2. Infinite poolWater quality was very poor.3. Unfair additional chargeWe were going to check out on the desk(not choosing fast check out due to the poor quality service during our stay),and as i expected there were breakfast charge on the bill.I told the staff that I booked on the booking dot come for the breakfast included however, he said there is no breakfast in cluded package on booking.com.We show him the our reservation sheet and he discounted our added bill.In a 5 star hotel so many inconvenience experience.Never stay here again.Stayed in September 2017"
"984","Ukraine","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier King Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","10","¡°Must see.¡±","<U+B209>A lot of people<U+B207>Everything Please take rooms on the highest floor. Amazing view. Really you can stay in the balcony the whole day since you will not find better view. High class bathroom accessories! And of course unbelievable swimming poilStayed in September 2017"
"985","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night","10","¡°Fabulous hotel - amazing experience¡±","<U+B207>Fabulous hotel - amazing experienceStayed in September 2017"
"986","Iraq","<U+2022> Leisure trip<U+2022> People with friends<U+2022> Deluxe Twin City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°best hotel ¡±","<U+B207>every thing was excellent Stayed in September 2017"
"987","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Amazing beautiful stunning hotel with wow views .!¡±","<U+B209>Nothing<U+B207>Everything from the moment I arrived to the check in procuedure to my room been upgraded was superb . The staff were all very attentive professional and great service . The room and its view were amazing as was the sky swimming pool and the views up there .Bistro bar and nightclub very cool too .A lovely treat for myself for one night wish could have had more nights here ..Stayed in September 2017"
"988","Bangladesh","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","5.4","¡°Do not choose Marina Bay Sands!¡±","<U+B209>Crowdy Lobby, Very poor Bathroom Amenities,  Room cleaning service poor, Room AC worst of kind, Very poor value for money, Lift service poor, Skypark closes on 10 pm and so on!!!! <U+B207>Skypark & Infinity pool, harbor facing balconyStayed in September 2017"
"989","Taiwan","<U+2022> Business trip<U+2022> Group<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","3.8","¡°I choose is for the swimming pool but found out the water is dirty¡±","<U+B209>Reception Min he is not honest , about the room option. 53 dollars for not much breakfast variety is disapointedStayed in September 2017"
"990","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.4","¡°Beautiful views, friendly staff but I wouldna<U+0080><U+0099>t go back.¡±","<U+B209>For the price you pay, you would expect more from this hotel. The tea ware was dirty, signs in the room was stained with food, moldy bathroom sink, etc. There was no attention to detail. The worst was when we returned from a night out, we discovered that the bed head light switch was not working and could not be switched off. We had to sleep in bright lights all night. I also found it too crowded. If you are planning to go out around check out time, be prepared to wait 15 mins for the lift.<U+B207>Views were beautiful, staff was friendly.Stayed in September 2017"
"991","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","9.6","¡°The pool , the views, the room, the staff¡±","<U+B209>Nothing<U+B207>The pool , the views, the room, the staffStayed in September 2017"
"992","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> The Grand Club King Room (3 Persons)<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","8.3","¡°Overall a great hotel as long as you expect crowds¡±","<U+B209>Breakfasts can be very busyStayed in September 2017"
"993","Qatar","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Orchid Suite<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","10","¡°Grace and meet my style .¡±","<U+B209>Nothing<U+B207>Everything.Stayed in September 2017"
"994","USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night","9.6","¡°best ever.¡±","<U+B209>nothing i didn't like, prices could always be better, but you pay for what you get<U+B207>breakfast and bed was incredible. so was the staff. this is the best hotel ive ever stayed at. lve the mall being connected to the hotel, the garden is amazing.Stayed in September 2017"
"995","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°The bed was amazing as was the shower and the views were...¡±","<U+B209>Absolutely nothing.<U+B207>The bed was amazing as was the shower and the views were breathtaking!Stayed in September 2017"
"996","Finland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.8","¡°Amazing views!¡±","<U+B209>Room was dirty, somebodys black hair everywhere. Some pieces of paper and plastic lying on the floor... Airconditioner was so noisy that it was impossible to sleep!<U+B207>Amazing views!Stayed in September 2017"
"997","India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin City View Room (3 Persons)<U+2022> Stayed 1 night","2.5","¡°MBs was booked only my birthday and had requested hotel  to...¡±","<U+B209>MBs was booked only my birthday and had requested hotel  to give a small birthday cake and they agreed but did not give any caketerrible peopleStayed in September 2017"
"998","United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Hospitality  excellent¡±","<U+B207>Hospitality  excellentStayed in September 2017"
"999","Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 2 nights","5.8","¡°more privacy¡±","<U+B209>more privacy<U+B207>more privacyStayed in September 2017"
"1000","Romania","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°It was an incredible room¡±","<U+B209>The prices for food and drinks at swimming pool were a little expensive.<U+B207>I'd liked so much the very fast check in, the amazing swimming pool.The room was very clean and spacious.The staff was friendly and helpfull.Because we were in honeymoon, they give us free update from deluxe king room to premier room.The room had two free bottles of water and choclate bombons. Check out was also very fast- 1 min.I really enjoy our stay in Marina Bay.Stayed in September 2017"
"1001","Macedonia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Special Offer - Premier King City View Room <U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°very nicee<U+009F><U+0091><U+008D>¡±","<U+B207>all it's good Stayed in September 2017"
"1002","Cambodia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 3 rooms<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","3.8","¡°Check-in so long 1-2 hour¡±","<U+B207>Check-in so long 1-2 hourStayed in September 2017"
"1003","Italy","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°One of the best Hotel in the World¡±","<U+B207>Luxury HotelStayed in September 2017"
"1004","Spain","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Overvalued...¡±","<U+B209>We are still waiting for a welcome drink. Long queue for check in. Nobody carry our luggage to the room after check in and to the reception at check out although we called for help(5 stars hotel). Pool overcrowded. Overpriced if you compare with other 5 start hotels. Only good reason to stay at this hotel are the views from the pool. It is More a touristic attraction than a 5 stars hotel.<U+B207>Amazing pool views, high standard rooms and clean, gardens around and lights performance.Stayed in September 2017"
"1005","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.2","¡°Fun for an indulgent stay¡±","<U+B209>Hotel is directly on top of great shopping mall and the pool and viewing deck were amazing.Stayed in September 2017"
"1006","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","6.3","¡°Glad I stayed just to see what all the hype is about, but would not stay again. Too crowded.¡±","<U+B209>I didn't like not having access to the fridge without leaving a $200SD deposit. As I did not want to use the mini bar, this meant I could not put any of my own food or drink, such as milk or fruit, in the fridge. For some reason, milk is not supplied with the tea and coffee making facilities and I had to pay $4.00 SD every time for 100ml of milk. I thought this was outrageous! There is also no power point in the bathroom to plug in the supplied hair dryer. Had to use the power point near the wardrobe where there was no mirror and you could not see what you were doing. This is poor planning. The reception area is very busy with long queues and there is not enough seating in this vast area to accommodate those waiting to check in or for transport. There is only one sculptural type seat. Half of this is made up of some sort of green fibreglass which I sat on whilst waiting for my airport transfer. I was quickly told by security to hop off and had to stand for the next 30 minutes for my car. More poor planning.<U+B207>Good sized family room with 1 x King and 2 x Single. Included a lounge area, bathroom and powder room. It also had a large and spacious balcony. Great for drying any wet items.Stayed in September 2017"
