"","nationality","tags","score","content","content_detail"
"1009","Russia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.5","¡°Good hotel located in the Arab quarter of a 10-15 minute...¡±","<U+B198>Pool is much smaller than the photo. The staff at the reception desk sluggish. Housekeeping evening. The cost of living at check-out was at 20% higher than stated on the website (in addition to pay two taxes 10% and 7%).<U+B200>Good hotel located in the Arab quarter of a 10-15 minute drive from downtown. Very good Chinese restaurant, comfortable room.Stayed in September 2016"
"1010","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights","10","¡°Great Service Great Value¡±","<U+B200>Staff went that extra mile for you. Nothing was any trouble.Stayed in September 2016"
"1011","Spain","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","6.7","¡°Bellow average¡±","<U+B198>It was my second time at this hotel and I ha e to say that the employees don't move a finger to help you. Ex. is that the hotel gabe a service where they lend you a mobile with unlimited internet and local calls during your stay, for someone on business this is a great feature. The case is I have asked to keep the mobile during the afternoon after my check out, as I had some meeting before coming to the hotel to pick up my luggage and go to the airport, the response was that they could not do it, but the employee did not even check with the management.Compared to other Park Royal  hotels in Singapore this one offers not the same good standard of service.<U+B200>The location is very good for someone who is traveling on business.Stayed in September 2016"
"1012","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Great hotel great value for money¡±","<U+B198>Nothing<U+B200>Very clean hotel lovely staff.Great breakfast. Thank you for a lovely stay.Stayed in August 2016"
"1013","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°excellent hotel¡±","<U+B198>nothing special<U+B200>tasty breakfast, near MRT station , location good , nice view poor, costly. I think the best hotel especially for the people  from Johor bahru. Because near the bus terminal from JB.Stayed in September 2016"
"1014","France","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Room was clean, well organised.¡±","<U+B198>Had to upgrade to get a decent room. No kitchen and washing machine. Staff is a bit cold.<U+B200>Room was clean, well organised.Bed was really comfortable.Air conditioning was clean and well situated in the room i.e.not blowing over our face during the night.Stayed in September 2016"
"1015","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.9","¡°Parking in Singapore is expensive, thus we choose this hotel...¡±","<U+B200>Parking in Singapore is expensive, thus we choose this hotel because it got complimentary free parking, thus we save on parking.  There is a lot of muslim halal restaurant across the street and chinese foods around the area too.  The hotel is very near to Marina Sand and most attractive sight seeing places.  Worth the stay.Stayed in September 2016"
"1016","Italy","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.5","¡°Nice location, full of nice restaurants and close to the...¡±","<U+B198>The room was small and dark beside the upgrade to deluxe. The bathroom did have only the bath and not the shower. From the pictures i expected something more<U+B200>Nice location, full of nice restaurants and close to the metro stationStayed in August 2016"
"1017","Vietnam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.3","¡°the price is not included BF.¡±","<U+B198>the price is not included BF.Stayed in September 2016"
"1018","Jordan","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 4 nights","8.3","¡°Good Business Travler Hotel¡±","<U+B200>The buffet at the main breakfast was excellent and your older waiter, (think his name is Morgan) was a legend.Stayed in August 2016"
"1019","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.9","¡°club room - the luxurious stay¡±","<U+B198>conceirge could have been more ""on the ball"" with their service. pool gets a bit crowded during weekends as we realized the gym & pool are shared with residents from pan pacific service apartments and ?executives/members<U+B200>cocktail hour with ""light dinner"" was simply awesome. very prompt service at the club lounge with all day refreshments and pretty city views. view at the pool was awesome - in one direction you see flyer, mbs and cbd; the other direction you see ocbc indoor stadium. pool was clean,relaxing.Stayed in September 2016"
"1020","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°The breakfast served at the club house was great, but the...¡±","<U+B200>The breakfast served at the club house was great, but the atmosphere took it away. Amazing.Stayed in September 2016"
"1021","Italy","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night","9.2","¡°Everything Perfect!¡±","<U+B200>Excellent StaffExcellent BreakfastClean RoomGood LocationGreat ServicesAmazing Pool!!Stayed in August 2016"
"1022","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Mystery Room<U+2022> Stayed 1 night","6.3","¡°GO SEE THE VIEW FROM THE POOL¡±","<U+B198>The check-in was late for more than an hour. It was suppose to be at 3pm but I only get my room at 5pm. Poor time management of the room management.<U+B200>the staff compensated me with a free upgrade. I love the view from swimming poolStayed in August 2016"
"1023","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.1","¡°Breakfast spread is limited.¡±","<U+B198>Breakfast spread is limited.Stayed in August 2016"
"1024","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°Parkroyal Beach Rd Singapore good location¡±","<U+B200>Comfy bed, room size OK, staff friendly and helpful. Facilities clean. Good breakfast range.Stayed in August 2016"
"1025","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.1","¡°staff¡±","<U+B198>location cleanliness<U+B200>staffStayed in August 2016"
"1026","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Mystery Room<U+2022> Stayed 1 night","8.3","¡°good facilities.¡±","<U+B198>long queue to check in. would have be better if they inform us the upgraded room do not have bathtub<U+B200>good facilities. free upgradeStayed in August 2016"
"1027","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","10","¡°lovely hotel¡±","<U+B198>chicken sausages????????????????????<U+B200>my luggage was lost by the airline and they helped me with extras for washing my 2 outfitsStayed in August 2016"
"1028","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.5","¡°Good central place to stay¡±","<U+B198>It was all good and as expected.Very nice pool.<U+B200>Room and general facilities excellent. Breakfast ( not included) very good choices available.Stayed in August 2016"
"1029","Bangladesh","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","7.1","¡°Good location.¡±","<U+B198>Mattress are old and has lost shape. not comfortable bed.<U+B200>Good location. Friendly staff.Stayed in August 2016"
"1030","Italy","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights","8.3","¡°Good hotel in central location¡±","<U+B198>The bathroom plumbing was in bad state and loud gurgling sounds could be heard whenever the sink or shower were used.<U+B200>The hotel is nice and the rooms ok. The position is fine to reach the Esplanade on foot and also the Airport by taxi. Good and rich buffet breakfast.Stayed in August 2016"
"1031","Netherlands","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","8.8","¡°Nice place in town.¡±","<U+B198>Room at the darker side of the hotel, but also gave some shade to keep it cool.Therefore no view either<U+B200>Breakfast buffet.Swimming pool with viewConvenience to town and waterfront.StaffStayed in August 2016"
"1032","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.9","¡°We stayed 2 nights and were not disappointed in our choice...¡±","<U+B198>The room was described as Superior which i'm afraid it wasn't. It was looking warn and the bath was grubby with sealant stuck to the enamel.Poor soundproofing which kept us awake with our neighbour coughing all night  and a child opposite screaming in the early hours. More Standard than Superior. I will definitely book elsewhere on our next visit.<U+B200>We stayed 2 nights and were not disappointed in our choice of hotel for location.  The pool was available to us after we checked out so we could relax till we needed to go to the airport.Stayed in August 2016"
"1033","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.6","¡°I love Parkroyal On Beach Road! a<U+009D>¡è¡±","<U+B198>There is nothing that i don't like about Parkroyal on beach road!<U+B200>Love the bed! So comfortable! The wifi is so fast! The room is clean . Hotel is near varities of food! Loveeeee it! Friendly staff! Fast and clear information for check in and check out from staff name, Marisca.Stayed in August 2016"
"1034","France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.5","¡°Very Nice swimming pool.¡±","<U+B198>Air con too strong - freezing<U+B200>Very Nice swimming pool.Stayed in August 2016"
"1035","South Korea","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night","6.3","¡°facilities are good but services...¡±","<U+B198>delayed services, waste 2 hrs for check-in due to room wasn't ready<U+B200>spacious room and swimming poolStayed in August 2016"
"1036","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","10","¡°We'd stay here again!¡±","<U+B200>Lovely stopover spot for 4 nights. Very handy to Bugis MRT for the airport and main centres.Stayed in August 2016"
"1037","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Happy days in Singapore¡±","<U+B198>Every thing was good<U+B200>What we needed was thereStayed in July 2016"
"1038","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","10","¡°Singapore stop over¡±","<U+B198>There was some hammering / tool work going on in the hotel somewhere near our room at 12.45 till about 1.15 and we had to check out at 4.00 am to catch a plane . The noise kept us awake .<U+B200>I really like the pool areaStayed in August 2016"
"1039","United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","7.9","¡°Checking in and out takes a really long time.¡±","<U+B198>Checking in and out takes a really long time.Stayed in August 2016"
