"","X","nationality","tags","score","content","content_detail"
"959",959,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 7 nights",8.3,"¡°A well located property staffed by people who really tried to please and generally suceeded.¡±","The corridors smelt musty The room cleaning was a little late in the day Breakfast was excellent, can't comment on lunch evening meals were good Concierge and his staff really greatStayed in November "
"960",960,"Norway","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights",4.2,"¡°Unprofessional.¡±","In general bad service when facing problems regarding rooms and lack of entry to the swimmingpool We did not get the facilities we had ordered and paid for We changed room  times when cheking in, due to noise and broken airconditioner We spent  nights out of  arguing to get the facilities we had ordered This ruined much of our  days in SingaporeStayed in October "
"961",961,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights",9.2,"¡°Convenient locations, lovely friendly staff, great hotel¡±","The curtains could do with a clean The bed was lovely, unfortunately too soft for us  Not really a negative   On the whole an excellent and happy experience would certainly return againStayed in November "
"962",962,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",5.8,"¡°They took as security deposit, despite the booking being...¡±","They took as security deposit, despite the booking being through Bookingcom, and over three weeks since checkout it still has not been releasedStayed in October "
"963",963,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°bed very comfortable, wifi good, staff friendly.¡±","maybe can make the walls more soundproof, we can hear other rooms' banging of the doors and it disturbs us bed very comfortable, wifi good, staff friendlyStayed in October "
"964",964,"Qatar","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Select this hotel with confidence :)¡±","Nothing really Excellent locationcleanfriendlywhat else could I want!!Stayed in October "
"965",965,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°The breakfast for guests quite expensive¡±","The breakfast for guests quite expensiveStayed in October "
"966",966,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 11 nights<U+2022> Submitted via mobile",8.8,"¡°Great location very close to everything. Great hotel with excellent staff that were forever helpful¡±"," Loved the big bedStayed in October "
"967",967,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights",8.8,"¡°Would definately stay at Parkroyal again. Staff very friendly and all amenities excellent.¡±","Rooms made up a little earlier Breakfasts yummy and beds very comfortable Loved the pool area and the view from it Location great, loved being in the Turkish/Arab areaStayed in October "
"968",968,"Canada","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",9.2,"¡°Good experience¡±"," Staff were very friendly and helpful Room was clean and comfy The buffet breakfast had a huge variety of foodsStayed in October "
"969",969,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.8,"¡°travellers delight¡±","The fact that there was no gluten free food on menu but that is hard to find in Singapore overall  So be careful fellow sufferers Being a solo traveller the staff could not do enough to help me Comfy beds Location easy to get everywhereStayed in October "
"970",970,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Orchid Club Premier Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.2,"¡°Pool area was great.¡±","Would like a copy of receipts when you charge things to your room Pool area was greatExec club could have have been extended by  hour to pmRoom spacious and bed very comfortableStaff in exec club very attentive to your needsStayed in October "
"971",971,"Thailand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Mystery Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.3,"¡°Staff¡±","Housekeeping StaffStayed in October "
"972",972,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",6.3,"¡°The pool and breakfast was great¡±","The rooms furnishings was old and it all looked like cleanliness was an issueWe had breakfast included reservation however the reception staff tried really hard to sell us breakfast at a really high price and because we did not want to even charged us for the first day, After we settled in our room and just about to sleep they called the room and explained they have made a mistake with breakfast and they corrected it but after along flight this was the last thing we wanted to deal with The pool and breakfast was greatStayed in October "
"973",973,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°We had our office DnD at the hotel and decided to check in...¡±","All good We had our office DnD at the hotel and decided to check in for the evening We then extended for a further night as we were enjoying both the hotel and the area around Arab Street and Haji Lane Nice clean and fresh room, great!Stayed in October "
"974",974,"South Africa","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Excellent large pool and gym on fourth floor.¡±"," Excellent large pool and gym on fourth floor Great way to use the afternoon before a late flight Clean, spacious rooms and friendly, efficient staffStayed in October "
"975",975,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Average hotel but great staff¡±","The first room we stayed in room  was a little run down and the roof of the toilet leaked  We were then transferred to  another room after we complained which was much better (room  ) Staff were professional and friendlyStayed in October "
"976",976,"Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",8.8,"¡°Nasi Lemak is superb¡±"," Nasi Lemak is superbStayed in October "
"977",977,"Italy","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",8.8,"¡°Great swimming pool¡±","Good breakfast, but I expected tha candy that I had the last time I were in this hotel Great swimming poolStayed in October "
"978",978,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night",8.8,"¡°the ambience was excellent¡±","the staffs at the reception were not friendly and welcoming, they didn't acknowledge our email with regards to our honeymoon staycation and i could barely hear and understand the lady who attended to us, she was a foreigner it would be better if you'll can get someone who can converse in english fluently the ambience was excellentStayed in October "
"979",979,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Nice place for family trip¡±","A big family room & very clean Service good & staffs very niceGood location for eat & drinkStayed in October "
"980",980,"Australia","<U+2022> Business trip<U+2022> Couple<U+2022> Mystery Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Great¡±"," Our flight was : but we were able to check out at : and then use the pool and shower to freshen up before going to the airportStayed in October "
"981",981,"Hong Kong","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",7.5,"¡°nice location, good swimming pool¡±","I'm on nd floor, the view from the room is poor nice location, good swimming poolStayed in October "
"982",982,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 3 nights",10,"¡°Great Stay in Singapore¡±"," Staying on the Club floor and the staff were fantasticStayed in October "
"983",983,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Breakfast spread was good.¡±","Room upgrade didn't come with bathtub Breakfast spread was good A lot of choices!Stayed in October "
"984",984,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights",7.9,"¡°Excellent location, reasonably priced, friendly staff.¡±","Breakfast wasn't the best hotel buffet I've experienced, food was a little on the cold side and looked like it had been sitting there a while every morning Would recommend not opting for the breakfast and just grabbing something at one of the many cafes across the road Excellent location, reasonably priced, friendly staff The wifi was fast and the free bottles of water were a nice touchStayed in October "
"985",985,"United Kingdom","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.7,"¡°Comfortable with pleasant and efficient staff.¡±","Wifi a little frustrating Access just adequate Deodoriser used in room and reception a bit overpowering Staff efficient and friendly Room as described ComfortableStayed in October "
"986",986,"Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Room upgrade
¡±","Breakfast only average Unacceptable queue on morning check-out More movie channels on TVLong wait for hot water in bedroom () Room upgradeGym and pool Speed of lifts to floorFriendly staffStayed in October "
"987",987,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights",10,"¡°fantastic¡±","nothing we upgraded to the club lounge that was a great move,the staff were excellent the food and  drink was excellent, we could not fault the hotelStayed in September "
"988",988,"Thailand","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Service¡±","Breakfast should be available till  am ServiceStayed in September "
"989",989,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights",8.3,"¡°Great location¡±","Check in was extremely slow It was great location to food, the Arab district comes to life after dark Easy min walk to MRT Concierge was excellent with confirming tours for usStayed in October "
