"","X","nationality","tags","score","content","content_detail"
"860",860,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Triple Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°A nice hotel in a good location¡±","The bed It's clean but feels slightly dusty The staff are very niceStayed in April "
"861",861,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Brilliant, brilliant, brilliant!!!¡±","Room slightly small Location great, staff fantastic, views from roof top pool area, unrivalled!Stayed in April "
"862",862,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Triple Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°We like location¡±","To many stair to lobby We like locationStayed in April "
"863",863,"Indonesia","<U+2022> Group<U+2022> Family Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°The lock of bathroom door was broken, but overall it's a...¡±","The lock of bathroom door was broken, but overall it's a great place to stay!Stayed in April "
"864",864,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Twin Room<U+2022> Stayed 2 nights",6.7,"¡°Far from the mrt station¡±","The location is a bit far from the mrt station The bed is comfyStayed in March "
"865",865,"Sri Lanka","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.9,"¡°The best place to sleep!¡±"," Very comfortable bedStayed in April "
"866",866,"Sri Lanka","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 4 nights",7.5,"¡°Location was convenient and close to multiple MRT stations.¡±","Rooms can be a little more practical Eg some towel rails etc would have been very helpful no hand bidets BTW! No shampoo/ conditioner were provided Location was convenient and close to multiple MRT stations Was also walking distance to the Arab Street area which has a lot of restaurants Room was rather small (though this is usual in Singapore) but comfortable and cozy The bed was nice and comfortable and the couch next to the window was a treat Towels were comfy and fluffy The rooftop pool was nice You can get a good night's sleep as there are no loud noises from the surrounding area or other guests Family friendly place On request I got a room with a lovely view, which made a huge difference, and there was a lot of natural light coming into my room Would definitely returnStayed in March "
"867",867,"Malaysia","<U+2022> Business trip<U+2022> Family with young children<U+2022> Superior Queen Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Need massage¡±","No massage ExcellentStayed in April "
"868",868,"Turkey","<U+2022> Leisure trip<U+2022> Couple<U+2022> Family Room<U+2022> Stayed 1 night",8.3,"¡°good one at singapore¡±","the logic of the elevator was bad, they have to reprogram it location and free parkingStayed in April "
"869",869,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Would recommend Premier Inn¡±","Beds were a bit hard for our taste and no top sheet, only a doona so we were constantly pulling it on and off Only powdered milk available for tea and coffee The roof top pool was gorgeous, close proximity to a supermarket next door plus a taxi rank lovely big rooms and very friendly staffA good position with a taxi ride to centra only Stayed in April "
"870",870,"Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Twin Room<U+2022> Stayed 2 nights",8.8,"¡°A good night sleep.¡±"," The surrounding was actually very quiet at night and that helps me to sleep better after a long day traveling Also, the bed & the pillow are very comfortable Just walking distance to the nearest MRT stationStayed in April "
"871",871,"Bangladesh","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 2 nights",7.5,"¡°Once in Premier Inn at Singapore¡±","Room Size is too small (but have all facilities) according to their pricing and there was no service at all like bell boy or room service etc and restaurant close early at night Its a new Establishment thus very neat & Clean and well decoratedStayed in March "
"872",872,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 2 nights",9.2,"¡°A good hotel within easy reach of town¡±","Was initially allocated an uncleaned room in error but thanks to the helpful staff at reception that was soon sorted The lifts were very busy and sometimes you had to wait a long time for one to arrive! Good quality accommodation at a reasonable price for Singapore standards Only a -minute walk to Nicoll Highway metro station and, if you don't mind walking in the heat, you can walk along Beach Road to the City Centre in about  minutesStayed in March "
"873",873,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Twin Room<U+2022> Stayed 3 nights",7.5,"¡°Not the best Premier Inn I've stayed in but good enough¡±","The bathroom was relatively small and the shower layout means it's difficult not to wet the floor near the door The wifi was ok but cut off a few times during our stay Of most concern during our stay was the price of the breakfasts, which came to around  I've stayed in a lot of Premier Inn's in the UK and so booked into this one based on it being one of the more affordable hotels in a quite expensive city, and with the knowledge that I knew what kind of experience I was in for On arrival the staff allowed us to upgrade from a queen bed room to a king size room which was nice The rooms themselves are not that large however - big enough for us but others might want a bit more space The bed was comfortable and the pool on the roof was nice enough, although the weather was a bit hit and miss during our stay (as i got the impression it tends to be in Singapore) so came across as a little cold and windy Location was good, we were able to walk into the main central area of the city within about - minutes, but took the nearby metro on a couple of occasions too There are loads of nice restaurants in the area around the hotel, so plenty of choice thereStayed in March "
"874",874,"Uganda","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Queen Room<U+2022> Stayed 7 nights<U+2022> Submitted via mobile",5,"¡°Nothing the service was very poor¡±","Service and staff was very poor Nothing the service was very poorStayed in March "
"875",875,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 3 nights",5.4,"¡°a new hotel but 'Smiling staff' is very rare....¡±","No smiling and warmth greetings from the staff through out may  night stay ( except the female staff when i do the check in ) , housekeeping never filled up the soap dispenser from the beginning of my stay till the next day when i back at the evening Check in on -March- at : AM the staff ( female ) very polite and genuine smilingStayed in March "
"876",876,"Canada","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 10 nights<U+2022> Submitted via mobile",8.8,"¡°Excellent, Family Friendly Hotel¡±","Elevators were a bit slow, the buttons did not activate both banks of elevators making you have to push both buttons- which then made it so you often had to stop at empty floors slowing the whole process down Great property, pool is wonderful at the end (or beginning) of a hot day in Singapore  Hawker food court across the road gives many cheap and delicious food optionsStayed in March "
"877",877,"French Polynesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Very good surprise !¡±","Price of breakfast Everything : Location, Staff, cleanliness, restaurant, value for moneyStayed in March "
"878",878,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 5 nights",7.9,"¡°An excellent stay would re visit.¡±","Housekeeping leaving more coffee etc Location,location,locationStayed in March "
"879",879,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.5,"¡°Good location and good comfort¡±","What I regret is the housekeeping, for the bathroom it could've been cleaner We stayed for  days, the liquid soap both in the shower and the toilet sink was almost empty and they didn't refill it, until it's finally finishedThe daily toiletries also never being added Overall the hotel and the location is good MRT is about - minutes walk, the room is comfortableStayed in March "
"880",880,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.7,"¡°Not for families¡±","Booked a family room and it was tiny, no space to even open the suitcases confy beds, nice shower, complimentary water and coffee/teaStayed in March "
"881",881,"Czech Republic","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 7 nights",9.2,"¡°The Hotel is very very clean and quiet, So you can sleep...¡±","Pool a bit too small, but its more for kids so all good The Hotel is very very clean and quiet, So you can sleep very good The stuff is very busy but kind The place is as well quiet and you can eat something local very cheap just in front of the hotel or for you all you like to stay western there is a arab street just in the corner where you can find nice restaurants and bars Close by is the MRT so you can be explore the city with a easy public transportI can highly recommend it to families and all those they like to stay a bit of the crowd but still having everything in front of the doorStayed in March "
"882",882,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.5,"¡°Breakfast very good¡±"," Breakfast very goodStayed in March "
