"","X","nationality","tags","score","content","content_detail"
"936",936,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> The Grand Club King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Fabulous location, view, staff , pool, facilities. Very welcoming stay at marina bay sands!¡±","I didn't like the way the robes were shabby and wrinkly I expected more from a  star hotel I expected the robes to be ironed or steamed There wasn't a shower cap in my room which was a bit difficult to get a shower without wetting my hair There were no biscuits to have with my cup of tea/coffee I loved the view from the bathtub The view from room was magnificent Very clean Fridge was stocked with delicious drinks and snacksStayed in September "
"937",937,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",3.8,"¡°Disappointing¡±","Carpet in room was dirty, too far away from main attractions, over priced, only one bottle of free waterStayed in September "
"938",938,"Malaysia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.2,"¡°Not recommended this hotel !¡±","Lobby,checking in counter long queueover rating hotel,over priceReally disappointed the minute l stepped in the lobby entrance NothingStayed in September "
"939",939,"Portugal","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night",7.1,"¡°Service at the desk front (check in and check out)¡±","Pool is too crowded, Service at the pool bar Service at the desk front (check in and check out)Stayed in October "
"940",940,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room (3 Persons)<U+2022> Stayed 1 night",10,"¡°We enjoyed our stay and would love to visit again.¡±","None The amenities and the roomStayed in September "
"941",941,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°It was a fantastic place to stay to celebrate an anniversary.¡±","Nothing The Suite upgradeStayed in October "
"942",942,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°WOW!¡±","A bit tricky getting to the pool from where I was located I was lucky enought to receive an upgrade to a Suite and it was amazing!!!Stayed in September "
"943",943,"Australia","<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night",9.6,"¡°i like the place,nice view, good services but it's to...¡±"," i like the place,nice view, good services but it's to expensiveand o much people on the ground,and swimming poolStayed in September "
"944",944,"Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.8,"¡°Only convenient is to get to Changi airport.¡±","No comfortable contour pillows Nowadays most hotels provide a good range of pillows for selection The rate charged doesn't commensurate with the product and service level This property is good for casino goers Not so suitable for me as I like more quiet and tranquil residential hotelsStayed in October "
"945",945,"Switzerland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night",8.8,"¡°The view, the size of the room and size of the bed.¡±","It is a bit pricey - they use their one of a kind status pretty wellMake sure that you check in all your gests well in advance (they send you a form to fill in) My girlfriend had trouble signing into the hotel before me, even though I provided the details in their form She had to stay in the lobby for h feeling not so welcome from the staff The view, the size of the room and size of the bed Location is greatThe swimming pool of course is amazing!!Stayed in September "
"946",946,"Iran","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> The Club Room King City View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5,"¡°Not clean water in pool and very very very busy
¡±","Not clean water in pool and very very very busyNot not not good <U+D><U+C>i regret my choiceStayed in October "
"947",947,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Awesome¡±","Everythings th birthdaya<U+D>¡è<U+EF><U+B><U+F>Stayed in September "
"948",948,"Sri Lanka","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier King Sky View<U+2022> Stayed 1 night",7.5,"¡°enjoyable¡±","breakfast buffet spread infinity poolStayed in September "
"949",949,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 2 nights",7.9,"¡°Could have been better¡±","Despite using TOTO brand for the room, they have decided to choose the one without build-in bidet which was a bad decision Most of  star hotel have their build in bidet and some of them went extra mile for your comfort and luxury in toiletNo breakfast package with the room!! No discount for in-house guest parking either The pool area was good Not much different from other  star hotel in term of facilitiesView from the pool surely great as it located at the roof top, no doubt about itLove it!!Stayed in October "
"950",950,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Not good value for the price¡±","The bathroom was slightly dirty when we checked in Pool is always way too crowded as it seems to be the prime attraction Beds were quite small for a room that was supposed to accommodate two adults and two kids Overall, not great value for the super high price Beautiful swimming pool, great views and very helpful staffStayed in October "
"951",951,"Ukraine","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°The best hotel in Singapore.¡±"," The best hotel in Singapore Everytging was exceptional We had to book two different rooms because there was no availability for our dates to stay in one room But when I mentioned it to the lady at the front desk she helped us and offered one room for the whole period of our stayStayed in October "
"952",952,"USA","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Stay here if you want to live in comfort and luxury!¡±"," Great view from room I felt like royalty staying at this hotel!  The greatest perk is being able to access the infinity pool! Every guest must have their own room key to enterno exceptions at all!  Drinks are expensive but that's already expected considering that you get to enjoy the best views of the city!  Service is top notch from the hotel staff as well  I will definitely stay here again next time I'm in Singapore!Stayed in October "
"953",953,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Loved it.¡±","Shame itat want to leave!Stayed in October "
"954",954,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.2,"¡°Room was superb and comfortable.¡±","The wait to get a lift took too long Room was superb and comfortable The pool and observation deck were excellentStayed in September "
"955",955,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Excellent hotel.¡±"," Excellent hotel Infinity swimming pool for your selfies! Has nearby shops and restaurantsStayed in September "
"956",956,"Germany","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°I will not book anymore with booking.com or will be completely carefuul.¡±","I will never book with bookingcom Age of kids is ignored which is getting you in trouble ViewStayed in September "
"957",957,"Greece","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King City View Room (3 Persons)<U+2022> Stayed 1 night",7.5,"¡°A must-stay hotel but overrated/overpriced¡±","The hotel is huge and there is a vast number of guests which combined with the level of the staff's attentiveness makes you feel unimportant The queue in the checkin desk seemed never-ending The rooftop infinity pool although breathtaking is over-crowded making you question the level of cleanliness of the water Our city view room had amazing views of the city and the rooftop pool is amazing The whole hotel is a must-see attractionStayed in September "
"958",958,"Philippines","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Grand Club King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°the hotel is very clean.our room is super cool! it was beautiful, magnificent!¡±","there is absolutely nothing that we did not like the marina bay sands was exceptionaleverything we experienced in the hotel was superb and it was very beautifulfor more than SD, it was worth itStayed in September "
"959",959,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Worth every penny!¡±","Nothing EverythingStayed in October "
"960",960,"Australia","<U+2022> Business trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°A fantastic experience but wouldn't stay again due to price¡±","Price is too high The magnificent roof top pool and recreation levelStayed in October "
"961",961,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Stunning experience for one night¡±","The wi fi was hopeless very very slow and the room was very expensive but great for the expensive of one night The rooftop pool was amazing with the view over the city buildings There were also two spas hidden amongst rocks and trees behind glass right on the edge of the building The room had a extra large king bed very comfortable The view amazing as we were on the th floor The pool and bar was on the th floor and was stunning at night with the city lightsStayed in September "
"962",962,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King City View Room <U+2022> Stayed 1 night",10,"¡°would love to stay in the future. Had an amazing time.¡±","nothing to dislike The pool and the skydeck was amazing The hotel staff were incredibleStayed in October "
"963",963,"Portugal","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> The Club Room King City View<U+2022> Stayed 2 nights",9.6,"¡°It was worth to stay there and next time will do it again¡±","The price does not include taxes, and I do not understand why not to precalculate them so that any client knows exactly how much to pay in advance?  I was asked for deposit on top of the fact I had two rooms prepaid already, but I just refused and told that I will pay as and when I need to pay for any extra service  The reception lady called someone to get authorization for it!If you are not coming to the evening opening of Club, you will need to wait for the table, but most people never leave from there as they can drink free champagne endlesslyWe had our arrival after  AM at night, and even at that time there was a line to reception for check-in Everything can be fixed and arranged with a single button on a telephone  Club is great!  The infinity pool is fantastic!  The city view from a high floor is breathtaking, so you can sit near panoramic window and enjoy itStayed in September "
