"","X","nationality","tags","score","content","content_detail"
"857",857,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Excellent¡±","As a married couple we prefer to have double bed instead of single bedsStayed in January "
"858",858,"Australia","<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Good location¡±","Air-conditioning was not cold enough Good locationStayed in January "
"859",859,"New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",8.8,"¡°Reliable, as always¡±","Sometimes cleaning staff talking loudly in the corridor was disturbing Good, clean, basic facilities at a good price Location excellent Staff helpfulStayed in January "
"860",860,"Colombia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 2 nights",8.3,"¡°Nice stay in Singapore¡±","I would have wanted better and more detailed advice on touristic activities I asked the staff on several occasions and i did not get a convenient answer Unfortunately the bikes were not as well maintained as I would have liked it to be But nothing major, I was happy with the experience The location is convenient, it might not be the greatest location, but it is within walking distance from most touristic places The hotel room was clean and had everything one would need i found it great that the stay included bikes, as such we were able to tour the city by bike which gives you a greater reach at your own convenience, even though not all places in Singapore are very bike friendly It was also great to have the Handy mobile phone included in the price which enables us to have internet and research things when we needed to and it gave us good navigation and suggestions of where to eat and what to visit I would stay there againStayed in January "
"861",861,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Very clean and comfortable room.¡±","Breakfast could be better Very clean and comfortable room Free bike hire was very convenient to visit different places Friendly and polite staffStayed in January "
"862",862,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",8.3,"¡°Good location, quiet, clean.¡±","Small room, but this is Singapore Also, it's Ibis, so the rooms lack personality There was a mishap with the included breakfast Even though I booked the room for two, we only got breakfast for one Weird Needless to say, instead of paying extra for the both of us to get breakfast at the hotel, we went out for kaya toasts and other local treats Much better Good location, quiet, clean Good service overallStayed in January "
"863",863,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.1,"¡°Clean and comfortable, good access¡±","Nil Very accessible, lots of food nearbyStayed in December "
"864",864,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 6 nights",7.5,"¡°Ruined by noisy neighbours¡±","Noisy neighbours and although a promise of a fifteen minute fix after complaining, nothing was done We were surrounded by a family of around , all in different rooms around us Children screaming and running up and down corridor till after am in morning Doors slamming, and people constantly standing in the corridor talking on phones till all hours We paid over  Central Location, close  to MRT, and many restaurants and hawker stalls around hotelStayed in January "
"865",865,"Thailand","<U+2022> Business trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 3 nights",7.9,"¡°Friendly and helpful staff.  Super location.¡±","Operator was not on service  hours (Or is so?  Tried to call at am but nobody answered)  Had to contact at the Front Desk but the staff was extremely helpful Friendly and very helpful staff  Great location Food, and shopping is less than  minutes walkStayed in January "
"866",866,"Brunei Darussalam","<U+2022> Business trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",6.3,"¡°Being EU type of equipment, safer to used¡±"," Being EU type of equipment, safer to usedStayed in January "
"867",867,"Thailand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights",7.5,"¡°If some bottles of water are given will be great¡±","Room is a little bit small but it's quite common for accommodation in Singapore though Shampoo and Conditioner was so good Easy to go to MRTStayed in December "
"868",868,"Sri Lanka","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.6,"¡°Great hotel.¡±"," Great hotel Near to all locationsStayed in December "
"869",869,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",10,"¡°Ibis Bencoolen the right place to stay.¡±","Bed could have been bigger Clean room Superb location for food and shoppingStayed in January "
"870",870,"Philippines","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Wonderful 2017 New Year Experience¡±","The air-conditioning was not working At some point it was just the blower The room I booked had a smartphone with Internet It helped me get around Singapore's public transportation in he duration of the stay Bed was really comfortable Shower gel and Shampoo smelled really nice Staff was friendly and helpful and most of all honest We left all our valuables (Two iPhones,  Technomarine watches) on the table when we went around the city Coming back to the room, the bed was made and the bathroom was cleaned Our valuables untouchedStayed in January "
"871",871,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",8.3,"¡°All great, except breakfast¡±","Breakfast needs to change Atleast some varieties everyday Same breakfast was served everyday No change to vegetarian sectionStayed in January "
"872",872,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 2 nights",9.6,"¡°the location is very good, near the MRT, shopping plaza,...¡±"," the location is very good, near the MRT, shopping plaza, traditional food mall the room is very clean, I love the wooden floor, with a mini freezer !!Stayed in January "
"873",873,"Maldives","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 8 nights<U+2022> Submitted via mobile",9.2,"¡°Best stay in Singapore¡±"," Everything! great location, good service excellentStayed in January "
"874",874,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Clean and good location¡±","Didn't get a room with high floor But my bad for booking slightly late during peak season Great amenities, room was squeaky clean Good location, centralStayed in January "
"875",875,"India","<U+2022> Business trip<U+2022> Family with young children<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 2 nights",6.3,"¡°Singapore is okay. But the htoel should provide drinking water in therefrigerator¡±","Room too smal no drinking water providedStayed in January "
"876",876,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",8.3,"¡°Good stay at Ibis Bencoolen¡±","Rooms very small Free international calls and happy staffStayed in January "
"877",877,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Great hotel¡±"," Spacious room Was able to check in early Very friendly staff Different to Ibis UK which is very average In Singapore Ibis seem to be much better geared upStayed in January "
"878",878,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Cleanliness¡±"," CleanlinessStayed in December "
"879",879,"Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Nice¡±","Toiletries should be completed provided in the room even we won't use it Nice staff and the room is super cleanStayed in December "
"880",880,"Colombia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.7,"¡°Good if you only need to sleep.¡±","The breakfast was really expensive Very near to Rochor station Well connected to the metro  Comfy bed,  clean roomStayed in January "
"881",881,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.2,"¡°almost everything except room size¡±"," almost everything except room sizeStayed in December "
"882",882,"Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°It was a short trip (24 hours) to remember¡±","Everything was perfect The complimentary international callStayed in December "
"883",883,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Great location, fantastic food.¡±","Would have liked a pool Location and staff The food was excellentStayed in December "
"884",884,"Germany","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 3 nights",7.9,"¡°Smartphone for free with unlimited international calls was...¡±"," Smartphone for free with unlimited international calls was excellent, all the rest was pretty goodStayed in December "
"885",885,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°A bargain awaits¡±","Breakfast price too high Location bed and price were perfectStayed in December "
"886",886,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights",9.2,"¡°Best location and staff¡±","Lack information (map) about around hotel The location near Bugis and Mustafa Center   The staff are helpfull and kindStayed in December "
