"","X","nationality","tags","score","content","content_detail"
"999",999,"United Kingdom","<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Amazing¡±","Nothing EverythingStayed in April "
"1000",1000,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.3,"¡°Relaxing :)¡±","I did not like the pillows!! Too flat :( I loved how technologically advanced the room is! With the blackout blinds and frosting of bathroom door etc The size of the room was good, with a bathtub!Stayed in April "
"1001",1001,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Another great stay¡±"," Second stay here, great for location and my daughters love the pool Room was ready for our early arrivalStayed in April "
"1002",1002,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Conveniece,condusive environment¡±","Price a little steep If can be given special price for regular I have stayed if can special rate for regular customer like myself Convenience, location to my flight terminal, staff service is great!Stayed in April "
"1003",1003,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Location and lots of eating and shopping areas with Airport¡±","Carpark was a met down for quest and should and must be given a complimentary tciketsinstead getting is to pay public rate Location and lots of eating and shopping areas with AirportStayed in March "
"1004",1004,"United Kingdom","<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Bed very comfortable.¡±"," Bed very comfortableRestaurant service a little slowStayed in April "
"1005",1005,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°The facility was generally very good - staff &cleanliness¡±","Sette not comfortable to sit in Only sensible chair was one@ desk Large room good bathroom faciitiesStayed in April "
"1006",1006,"New Zealand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Amazing grounds and very quiet rooms¡±"," Amazing grounds and very quiet roomsStayed in April "
"1007",1007,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Excellent stay¡±","I had to ask for coffee and tea to be offered at breakfast but otherwise everyone was helpful The room was very comfortable and functional with the privacy screens both within the room and to the outside windowStayed in April "
"1008",1008,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Perfect view.¡±","Breakfast not much variety Could be better Perfect view My son enjoyed seeing the control tower and planes fr the view of out hotel roomStayed in March "
"1009",1009,"Switzerland","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.9,"¡°Good - once I had a room!¡±","My room key didn't open the door and I had to wait for  minutes while various staff tried to get in Eventually they gave me another room as the door wouldn't open ( even for the handy man with various tools!) not great at  am in the morning after  hours of travelling!!! Easy to get to Quiet and comfortableStayed in April "
"1010",1010,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Why stay anywhere else???¡±","That I had to leave The ease of proximity to the arrivals hall The pleasantly afforded to a returning guest The size of the room the little gift of nuts and fruit Just perfect  The pool!!!Stayed in April "
"1011",1011,"United Kingdom","<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.5,"¡°To be or not to be a happy guest¡±","After speaking to the Duty Manager about the Concierge wanting to charge us a fee to get to the hotel, disappointed me a bit if I'm honest That however got dealt with by the Duty Manager (Bonny?) who worked out that the Concierge was being a bit silly After all, I had made mention a few times that I was travelling with three kids one of which suffers with a medical health condition  Nevertheless, by the instruction of the Duty Manager, a Porter was sent to walk us through to the other side of the hotel from the airport One would think that the Guest Relations Manager would play small part in this as I'm certain that the Duty Manager would have to play a much 'bigger' part to play in welcoming other important guests There was no effort put in whatsoever, on whether my sick daughter needed assistance any more help  once we got into the room I too, didn't bother asking anyone for assistance for my daughter who not that it mattered much but my sick daughter  had a seizure once we got into the room I felt that I am bothering the staff, as I recall, I had to  call a few times until somebody in Room Service answered the phone Reason for call, order food and second time round, I needed warm milk for my one year old as there weren't any microwaves in some rooms That too felt like a far stretch I guess that I shouldn't complain too much as the Receptionist was very prompt in giving us a wake-up call at :am the next morning On your bicycles now guests, we need you out  for the next lot of guests to occupy the room you in, hahahhhahahhahahhahaahahha! The fact that the airport terminal  was situated within walking distance to the hotel I was picked up by the Porter who walked us through It too approximately minsStayed in April "
"1012",1012,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°Convenient and a Good Rest¡±","Water in the shower was always cold or barely warm Excellent facilities Lovely room ConvenienceStayed in April "
"1013",1013,"Vanuatu","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°If you're jetlagged, in transit, and in need of luxurious rest, this is the place for you!¡±"," Spotless, efficient, super-convenient to the airport, very quiet and spacious roomStayed in April "
"1014",1014,"Australia","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Comfortable, spacious airport hotel with thoughtful details.¡±"," Bed was super comfy and the sleep mist was a nice touchLoved the bathroom set up with the frost/clear function on the glass doors - privacy or airport view!Room felt spacious and was very quietStayed in April "
"1015",1015,"USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°I ordered room service.¡±","I did not get an upgrade because I did not make my booking directly through crown plaza which I will next time I ordered room service it was excellentStayed in April "
"1016",1016,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Lovely staycation!¡±","View of room was of construction site but thank goodness for the privacy screen!  Location: Easy to locate as soon as we enter T Staff: Quick to attend to my query and request Room: Very clean, beautiful design, cozy lighting, LOVELY bathroom Stayed in April "
"1017",1017,"Hong Kong","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°very new and clean hotel¡±","Nothing Very new and clean Provides enough bottled water It is situated at terminal  Good for the travellers who takes early flightStayed in April "
"1018",1018,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°In terms of size in Singapore, it:s good enough.¡±","Breakfast just OK  We did try Singapore Fairmount that is much better In terms of size in Singapore, it:s good enough  Location is good because we take the night flight<U+EF><U+BC><U+E>Also easy to take subway to go out<U+EF><U+BC><U+E>Swimming pool is good can play hide and seekStayed in April "
"1019",1019,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Best airport hotel¡±"," Proximity to airportStayed in April "
"1020",1020,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Crowne Plaza Changi Airport deserves the high rating of a 5 star hotel¡±","Nothing Convenient, clean, comfortable and luxuriousStayed in April "
"1021",1021,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°EVERYTHING IS PERFECT!¡±","NOTING!!! EVERYTHING!!! comfy bed, great continental breakfast, luxury room setting, etc, just everything is perfectStayed in April "
"1022",1022,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Staycation¡±","Area to improve on -) I have no problem with the staff there They greet you, they are very friendly and helpful But what I encounter is when I wanted to do a check in at the counter The staff greeted me and is very polite however he speak too fast, I think he get very use to the lines that he often speak to the customer Especially when he was trying to give me the direction to my room Well, speak lively and clearing will give your customer a better understanding) I understand that The Carpark does not belong to the hotel but I'm sure that, there will be some way the hotel can provide complementary Carpark tickets for the customer who are staying at the hotel Because during my first stay I am provided but not this time :(   (Upon request for the complementary Carpark ticket, I was told that the Carpark does not belong to the hotel) The Carpark chargers at the airport is expensive I hope the next time I stay in the hotel I won't be paying the Carpark chargers Thank you I spent  night in the hotel together with my wife and daughter This is the second time we stay there We have a wonderful time For me, location of the hotel is very good Right at the airport Terminal  with many shop and  restaurants You can travel to Terminal  or  easily via sky train (FOC) My room is clean and spacious with a king size bed Just nice for  adults and  child The bed is very comfortable Overall design of the room is nice and modern You don't have to worry about the plane sound and is very quiet in the roomOur toilet is clean and big with a bathtub There is a very big window just beside the bathtub and you can enjoy the view while soaking in (Windows can be shut for privacy purpose)We have a great time in the swimming pool (Outdoor) In the morning, I went to the gym and run on the track mill You want to consider to come in early, because there is only  track mill and you might ended up waiting for your turn The Gym is clean but size is not big, Basic equipment is provided I enjoy my gym session anywayOur stay included breakfast I travel to a few countries before and I will recommend the breakfast this hotel offered Varieties of food and Restaurant is clean Breakfast is very nice tooThank youStayed in April "
